Gene	Exp1	Exp2	Exp3	Exp4	Exp5	Exp6	Exp7	Exp8	Exp9	Exp10	Exp11	Exp12	Exp13	Exp14
ENSG00000127328	-0.683749	0.166437	0.511354	0.989056	0.345408	-0.905407	-0.423102	-0.877155	0.0376517	1.04562	1.55246	0.156544	-0.902811	-1.01231
ENSG00000127329	0.101757	0.281167	0.00249133	1.22441	-0.940967	-0.496698	-0.172159	-1.64686	-0.404535	0.678301	1.11549	1.20279	-0.189079	-0.756122
ENSG00000127415	-0.273756	-0.270372	0.181466	0.981461	0.404554	-0.511678	-0.511678	-0.719883	-0.623989	0.787382	2.06356	0.896158	-1.08609	-1.31714
ENSG00000127418	-0.156339	0.117915	-0.268497	0.307077	0.498197	-0.0501883	-0.448163	0.078814	-0.191496	0.361247	1.52044	0.039553	-1.0198	-0.788752
ENSG00000127419	-0.446462	0.33394	-0.112123	1.206	0.220013	-0.278245	-0.92312	-0.723249	0.146196	1.29225	1.50404	1.17569	-1.15023	-2.2447
ENSG00000127452	-0.455136	0.1935	0.681364	0.857824	-0.087614	-0.570644	-0.619296	-2.21939	0.400676	0.851791	2.36201	1.54374	-1.68291	-1.25593
ENSG00000127463	-0.731426	-0.3344	0.624917	1.43416	0.108645	-1.17726	0.075363	-0.774129	-0.487751	0.842635	2.92088	-0.26297	-1.01457	-1.2241
ENSG00000127526	0.37336	-0.0256157	0.153294	0.922939	0.366514	-1.17637	-0.614125	-1.00623	-0.186368	0.956912	1.39859	0.567199	-0.479216	-1.25089
ENSG00000127540	-0.243748	-0.400414	0.929786	0.288382	-0.657116	0.670066	-0.586953	-1.84873	0.321334	0.959477	1.18709	0.706314	-0.533791	-0.791699
ENSG00000127554	-0.685858	-0.108218	0.722599	1.22446	0.463383	0.0235533	-1.63992	-0.592283	-1.03287	0.171895	1.31947	0.981148	-0.329464	-0.517902
ENSG00000127564	-0.37927	-0.289492	0.250672	1.37594	0.221667	-0.463042	-0.71647	-1.35659	-0.318757	0.798092	2.09331	0.960661	-0.589067	-1.58765
ENSG00000127586	-0.509857	-0.891569	0.264997	1.02155	0.453601	0.202905	-0.541625	-1.55751	-0.26711	0.395134	1.76732	0.383011	0.396083	-1.11693
ENSG00000127720	-0.604601	-0.362377	-0.110734	1.45803	0.354876	-0.103241	-0.631956	-0.707173	-0.893712	0.785405	2.58724	0.874868	-0.767948	-1.87868
ENSG00000127837	0.324302	-0.273775	-0.261653	0.664364	0.691563	-0.539944	-0.604859	0.0365323	0.428952	0.915349	0.904096	1.00671	-1.76134	-1.5303
ENSG00000127838	-0.68189	0.248326	0.469135	0.108018	-0.585996	0.00186667	0.440542	-1.86095	-0.083977	1.14169	0.623961	0.329351	-0.158963	0.00887733
ENSG00000127863	-0.60785	-0.222456	0.881805	0.724543	-0.222456	0.398957	-0.952541	-0.45249	-0.68354	1.03326	1.05478	0.0488693	-0.086284	-0.914591
ENSG00000127884	-0.0735	-0.351383	-0.036562	0.963177	-0.0251053	-0.288176	-0.188448	-0.589048	-0.168078	2.07196	1.72014	0.0942823	-1.56463	-1.56463
ENSG00000127946	-0.781737	0.363693	0.981628	0.611826	-0.139974	-0.388853	-0.646583	-1.60847	0.195419	1.17089	1.46579	0.375951	-0.684267	-0.915316
ENSG00000127980	-0.181496	0.840669	0.343684	0.833603	0.231861	-0.58282	-1.4855	-0.244516	-0.802508	1.6926	1.38812	0.996878	-1.03356	-1.99702
ENSG00000127993	-1.46725	-0.376127	0.4216	0.854747	0.275858	0.672387	-0.381216	-2.04933	-0.23089	1.23424	1.78419	0.413445	-0.52788	-0.623774
ENSG00000128050	-1.44888	0.30449	0.777136	0.977189	0.0675187	-0.205643	-0.471812	-1.40779	-0.331028	0.714179	1.21609	0.721935	-0.394848	-0.518535
ENSG00000128185	-0.467117	-0.225651	-0.536331	1.09755	0.079779	0.327093	-0.27533	-0.683057	-1.02775	1.7043	2.46115	0.180364	-1.95195	-0.683059
ENSG00000128272	-1.22783	-0.128927	0.765286	1.28646	0.825429	-0.382368	-1.13805	-1.84191	-0.377394	0.952863	1.84836	0.966229	-0.345927	-1.20222
ENSG00000128309	-0.554838	-0.220406	0.650719	1.52111	0.461763	-0.718998	-1.13935	-2.02057	-0.973799	0.871149	2.0765	1.29331	-0.350358	-0.896229
ENSG00000128311	-0.439074	-0.586969	0.562021	1.43032	0.424575	-0.630862	-0.76001	-0.59378	0.135975	1.64714	1.92079	0.255872	-1.58711	-1.77889
ENSG00000128346	-0.442188	-0.427148	0.556392	0.995328	0.542623	-0.713526	-0.51148	-1.25761	-0.383934	1.13294	1.43034	-0.0631063	0.0327877	-0.891408
ENSG00000128463	-0.448066	-0.171969	0.336279	1.22352	0.16306	-0.554711	-0.54811	-1.66988	-0.288835	2.05588	1.64792	0.409561	-1.1334	-1.02124
ENSG00000128581	-0.023406	-0.687083	-0.016476	1.14531	0.365794	-0.475842	-0.308299	-0.802349	-1.0334	0.73685	2.75993	0.867866	-1.26445	-1.26445
ENSG00000128585	-0.368069	-0.908232	1.1783	0.42538	0.139074	0.232246	-0.698696	-2.14871	-0.603402	1.00885	2.31459	1.2857	-0.209677	-1.64736
ENSG00000128590	-0.654199	-0.223004	0.06882	1.79923	0.245693	0.120203	-1.35674	-1.21106	-0.708137	1.46294	1.50268	1.11718	-0.165057	-1.99854
ENSG00000128595	-0.724082	0.31981	0.158713	0.982644	0.121967	-0.863892	0.00483767	-1.192	-0.476528	1.02072	0.958758	0.501615	-0.311555	-0.501018
ENSG00000128607	-0.537908	-0.669679	0.0353757	0.959433	-0.105029	-0.0624747	0.380283	-1.49099	-0.572042	0.679963	1.26095	0.426534	-0.043054	-0.261363
ENSG00000128656	-0.625439	0.189681	0.524468	0.732274	0.179081	-0.588944	-0.411119	-1.74311	-0.40657	0.946441	1.76771	0.785281	0.0271437	-1.3769
ENSG00000128694	-1.65293	-0.0449763	0.222077	1.91319	-0.41081	-0.101609	0.0750603	-0.519333	0.129303	1.60242	2.13472	-0.040971	-1.78822	-1.51791
ENSG00000128829	-0.518362	-1.01223	0.813058	1.58073	-0.045089	-0.447637	-0.370467	-1.77126	-0.177866	1.80507	1.52385	0.532784	-1.30316	-0.609416
ENSG00000128833	-1.00836	-0.681418	0.790723	1.36764	0.668452	-0.546263	-0.590775	-1.56554	-1.19934	1.83792	1.93805	0.598542	-0.506185	-1.10344
ENSG00000128891	-0.897347	-0.379564	0.644513	0.908625	-0.409736	0.365338	-0.231829	-1.2402	-0.873998	0.668386	2.18779	0.835747	-1.10505	-0.472674
ENSG00000128923	-0.702405	-0.202421	1.01321	1.34978	0.039803	-0.368589	-1.12938	-1.98428	-0.477021	1.98094	1.60141	0.817849	-0.969444	-0.969444
ENSG00000128973	-0.645139	-1.77887	0.0452193	1.38454	0.528348	0.048008	0.417895	0.490777	-0.694342	0.133961	1.36359	0.0947003	-0.328137	-1.06055
ENSG00000129007	-1.17089	0.008216	0.851334	0.618542	0.389236	0.03387	-0.730309	-0.754941	-0.157686	0.720407	0.983373	0.62808	-0.433245	-0.985988
ENSG00000129083	-0.962014	-0.209398	0.433906	1.14744	0.0365633	-0.393765	-0.0527297	-1.3043	-0.21678	1.34195	1.97955	0.351316	-0.886708	-1.26503
ENSG00000129084	0.00458433	0.19428	0.3227	0.448916	0.20088	-0.698147	-0.473213	-0.422669	0.174584	1.27931	1.17037	-0.296906	-0.422669	-1.48202
ENSG00000129158	-0.0819877	-0.0753073	0.809397	1.36352	-0.070058	-0.258163	-1.6874	-0.891791	-0.795897	0.759631	1.14314	1.07127	-0.795895	-0.490465
ENSG00000129195	-0.390052	-0.136623	0.180658	0.882516	0.072046	-0.291392	-0.317156	-1.19133	-1.0048	1.81405	1.69141	0.536864	-0.192756	-1.65344
ENSG00000129197	-0.285611	-0.0545633	0.468837	0.467587	-0.155431	0.12354	-0.56436	-0.974079	0.717513	1.32981	1.21322	0.23478	-1.3984	-1.12284
ENSG00000129235	-0.686897	-0.535479	0.206881	0.980455	0.715799	-0.135021	-0.545736	-1.36109	-0.37444	0.63082	1.71532	1.15843	-0.521603	-1.24744
ENSG00000129282	-0.421591	-1.02446	0.451501	1.15337	0.734352	-0.30242	-0.590752	-0.959353	-1.22552	1.31255	1.60191	1.291	-0.389592	-1.63099
ENSG00000129292	-0.355839	-0.723943	0.869946	1.16371	-0.615891	-0.12479	-0.213194	-1.43649	-1.66754	0.669635	2.48243	0.875628	-0.556799	-0.366877
ENSG00000129295	-1.10706	-0.413909	-0.0922157	1.03403	0.66845	-0.644957	0.555664	-0.677705	-1.13981	0.150596	1.94752	0.246493	-0.446654	-0.08045
ENSG00000129317	0.194212	0.133439	0.488109	0.622729	-0.37971	-0.617827	-0.440951	-0.970568	-0.590757	1.38435	1.23861	0.34302	-0.569244	-0.835413
ENSG00000129347	-0.656134	-0.0906503	0.00524233	1.07453	0.358869	-0.075144	-0.616712	-0.788798	0.333211	1.55103	1.02904	0.651761	-0.984727	-1.79152
ENSG00000129351	-0.755091	-0.073172	0.407977	1.16679	-0.276729	-0.497361	0.0275867	-1.54796	-0.340379	1.42124	0.940011	0.773935	-0.475712	-0.771132
ENSG00000129355	-1.09573	-0.129807	0.0216117	1.0654	0.282131	-0.354544	0.210939	-2.04439	-0.647837	1.61273	0.231847	0.422689	-0.348523	0.773486
ENSG00000129460	-0.911094	-0.865827	0.594847	1.01244	-0.319956	0.0546	0.434993	-1.12983	-0.532576	1.09952	1.69165	0.713314	-1.36088	-0.481192
ENSG00000129472	-0.475222	0.734699	0.567866	0.969189	-0.998961	-0.197147	-0.600426	-1.04474	-0.319207	1.65271	0.947618	0.805055	-0.697994	-1.34344
ENSG00000129484	-0.764003	-0.346632	0.667777	1.6482	0.348055	-0.661732	-0.891667	-0.596613	1.09268	1.15871	0.574354	0.596771	-1.36923	-1.45668
ENSG00000129514	-0.388604	0.335683	0.0289847	0.37116	0.394973	-0.517753	-0.224445	-0.420464	-0.420464	0.080897	0.909199	0.787651	-0.285309	-0.651514
ENSG00000129534	-0.326569	-0.331658	0.994862	1.15808	-0.179293	-1.02997	-0.285442	-2.38171	-1.02632	1.63622	1.93545	1.11017	-0.256887	-1.01693
ENSG00000129559	-0.277826	-0.673034	0.941574	1.12581	0.219394	-0.110901	-1.22502	-2.30985	-0.370149	1.87349	1.91054	1.34823	-0.447849	-2.00442
ENSG00000129562	0.102385	-0.575723	0.826834	0.662195	-0.469572	-0.48978	-0.0563413	-2.01122	-0.212587	1.41196	1.47071	0.901751	-0.46834	-1.09227
ENSG00000129566	-0.646737	-0.348041	0.371363	1.11449	0.0925427	0.211013	-0.794632	-2.12541	-0.62271	1.55327	2.35649	1.13241	-0.303785	-1.99026
ENSG00000129636	-0.599641	-0.216227	0.331952	0.714344	0.346045	-0.514165	-0.0623097	-2.0673	0.0292757	1.30862	2.21861	0.278206	-0.705301	-1.06212
ENSG00000129696	0.427668	0.402353	1.52625	0.650504	-0.836521	-0.946022	-1.22424	-2.00424	-0.347636	1.06985	2.69012	0.542465	-0.944889	-1.00566
ENSG00000129925	0.171004	-0.404818	0.672557	-0.0635367	0.785667	-0.363168	-0.797704	0.777971	-0.421367	0.214194	0.344018	1.53512	-0.627713	-1.82222
ENSG00000129932	-0.524767	-0.823324	0.265141	1.87897	0.242762	-0.466316	-0.572466	-1.01191	-1.24296	0.025925	3.39167	0.651567	-1.10781	-0.706483
ENSG00000129933	-0.695042	-0.265631	0.869446	0.827322	0.165622	-0.625828	-0.275888	-1.31573	-0.506476	1.24484	2.43568	0.77797	-0.94075	-1.69554
ENSG00000130021	0.162045	-0.348648	0.435145	0.524358	0.454001	-0.528313	-0.698587	-1.92937	-1.56316	0.937078	2.3419	0.747982	-0.438818	-0.0956113
ENSG00000130023	-0.19224	-0.72967	-0.006925	1.26075	-0.0277123	-0.212805	-0.0913977	-1.91191	-0.825874	1.09199	2.34661	1.06841	-0.515354	-1.25388
ENSG00000130035	0.348353	0.061505	-0.279045	1.36014	0.400943	-1.05071	-0.841178	-0.759903	-0.489593	0.867699	1.02641	0.203556	-0.624748	-0.223422
ENSG00000130150	0.311334	0.519386	0.159081	0.963917	-0.0778677	-0.8224	-1.05345	-0.871308	-0.334829	1.08014	1.05663	0.580928	-0.640259	-0.871308
ENSG00000130158	0.37331	-0.435803	-0.10567	0.304829	0.242297	-0.323385	-0.055577	0.0342873	-0.325059	0.598764	0.849054	0.940554	-0.433416	-1.66418
ENSG00000130159	-0.430955	0.57909	-0.237349	0.793424	0.131179	-0.510586	-0.324805	-0.942066	0.021393	0.313216	1.98245	1.2159	-1.11234	-1.47855
ENSG00000130175	-0.684268	-0.149379	0.288656	1.19435	0.0318757	-0.346907	-0.334327	-2.15871	-0.502101	1.02311	1.84662	1.23165	-0.049395	-1.39118
ENSG00000130204	-0.592886	0.384036	1.18263	0.206414	-0.298081	-0.121125	-0.76099	-1.27888	-0.067324	2.06011	0.299856	1.29142	-0.720884	-1.58431
ENSG00000130227	-0.741107	0.47142	-0.037704	1.00519	-0.165666	-0.244462	-0.287668	-2.1918	-0.549376	1.21735	1.56466	1.12958	-0.208248	-0.962168
ENSG00000130254	-0.438609	-0.503741	0.107261	0.97189	0.497286	-0.294064	-0.340022	-0.321736	0.0827473	1.32948	0.921434	0.635047	-0.956769	-1.6902
ENSG00000130270	-0.226995	-0.379441	0.0774077	0.058355	1.4641	-0.382932	-0.61049	-0.650693	0.148606	1.25247	0.466776	0.470913	-1.00751	-0.680564
ENSG00000130299	-0.17703	-1.20548	0.660042	1.0049	0.328743	0.0415673	-0.652736	-0.679675	-0.294282	1.81216	1.18379	0.449584	-1.35131	-1.12026
ENSG00000130304	0.0120363	0.635546	0.487469	0.55055	-0.474767	-0.0743577	-1.13647	-1.56621	0.0125257	1.83072	1.80151	-0.467594	-0.642008	-0.968953
ENSG00000130312	0.388216	-0.377826	-0.162707	1.05958	0.62341	-0.97508	-0.555592	-0.191425	-1.55621	0.522655	1.29777	1.58834	-0.737295	-0.923833
ENSG00000130313	-0.607436	-0.66821	0.0173503	1.08725	0.728343	-0.022763	-0.53454	-1.91753	-0.305436	1.49327	2.29692	1.50064	-0.613857	-2.45401
ENSG00000130347	-1.25241	0.17315	0.632458	0.809206	0.803808	-0.790308	-0.375909	-0.792876	-0.144239	1.6881	2.08975	-0.195623	-1.02393	-1.62118
ENSG00000130348	-0.856734	-0.062523	0.724307	0.833425	0.549768	-0.376888	-0.811356	-1.65419	-0.690728	0.570667	2.30261	0.892361	-0.594834	-0.825883
ENSG00000130363	-1.02456	-0.517947	0.614219	1.54624	0.519081	-0.0610983	-1.07594	-1.19595	-0.829745	1.24179	2.41497	0.85673	-1.0608	-1.427
ENSG00000130383	-0.498688	0.149946	0.56957	1.08045	0.679138	0.0303293	-2.01075	-1.10961	-0.460976	1.11797	2.29266	1.07648	-1.07449	-1.84202
ENSG00000130414	-0.670333	-0.372393	0.650888	1.30104	-0.116641	-0.256428	-0.536129	-1.81809	-1.28161	2.0885	1.82304	0.789396	-0.245251	-1.35599
ENSG00000130489	-0.431009	-0.452523	0.3341	0.791047	0.270416	-0.352487	-0.159543	-2.29967	0.491771	1.81651	1.27685	0.687707	-0.732846	-1.24032
ENSG00000130560	-0.865934	0.056958	0.08126	1.37348	-0.0317317	0.133014	-0.747042	-0.576995	-0.406718	0.354076	0.155416	1.85926	0.02026	-1.4053
ENSG00000130699	-0.088913	0.634777	0.234222	0.697533	-0.866698	-1.08749	0.47657	-1.78485	-0.67411	1.98122	1.57625	0.0522913	-0.380803	-0.770004
ENSG00000130725	-0.813639	-0.0407483	0.829773	0.779483	-0.107639	-0.0401293	-0.607099	-2.83969	-0.507545	1.38603	1.93021	1.15222	-0.277638	-0.843584
ENSG00000130726	-1.14197	-0.397435	0.945306	1.02488	-0.22716	-0.278543	0.0749207	-1.15191	-0.497379	1.39372	1.48741	0.0373137	-0.23965	-1.0295
ENSG00000130731	-1.18658	0.0673223	0.914696	1.30716	-0.310087	-0.135671	-0.656838	-1.45759	-0.599417	1.59367	1.88341	0.273396	-1.07778	-0.615681
ENSG00000130733	-0.721977	-0.618592	0.39625	1.39475	0.514249	-0.715971	-0.248704	-0.820222	-0.358124	0.788326	1.38328	0.798602	-0.605437	-1.18643
ENSG00000130741	-1.68038	-0.337107	1.15467	1.761	-0.389975	-0.838465	0.330253	-2.85049	-0.801001	0.876763	2.63796	1.43505	-0.296179	-1.0021
ENSG00000130748	-0.899355	-0.876358	0.33734	1.1657	0.287797	0.434254	-0.449379	-0.405599	-0.697425	0.474087	0.779517	1.35377	-0.270446	-1.23391
ENSG00000130811	-0.256251	0.935933	-0.213662	0.943067	-1.01017	-0.364323	-0.03459	-0.91208	0.554057	0.078517	1.57431	1.18494	-0.897522	-1.58223
ENSG00000130826	-0.264468	0.146246	0.099079	0.23689	1.20714	-0.742829	-0.682056	-1.93772	-0.315206	0.81904	0.94962	1.39317	-0.333652	-0.575259
ENSG00000130830	0.230117	0.602437	-0.145478	0.861656	-0.672567	-0.903616	0.027453	-1.27613	-1.27613	0.407161	1.85074	1.25078	-1.27613	0.319707
ENSG00000130939	-0.57583	0.251855	1.08642	0.100341	0.44426	0.306623	-1.61367	-1.43233	0.740884	1.62138	1.70034	-0.241316	-0.494527	-1.89443
ENSG00000130985	0.0670303	-1.07665	1.10247	1.61756	-0.046306	-0.555681	-1.10842	-0.782405	-1.05271	-0.708024	2.26189	1.01089	-0.448589	-0.281046
ENSG00000131051	-0.624025	-0.902101	1.2975	0.435248	-0.292105	-0.343513	0.429001	-0.689833	0.681774	0.516534	2.05218	0.488524	-1.08272	-1.96646
ENSG00000131069	-0.053289	0.191062	0.771452	0.882135	-0.07997	-0.670751	-1.04064	-0.605842	-0.047851	1.03402	1.29258	0.623784	-1.26387	-1.03282
ENSG00000131100	-0.488338	0.461605	0.380049	0.83926	0.442236	-0.921432	-0.713381	-1.85962	-0.116507	1.50616	1.90398	0.886796	-1.11508	-1.20573
ENSG00000131116	-1.1439	-0.376372	0.636878	1.85137	0.966361	-0.8067	-1.12764	-2.39514	-0.934458	1.2178	2.90924	1.79974	-1.85866	-0.738529
ENSG00000131143	-0.106414	-0.132301	0.388632	0.728242	0.879108	-0.340392	-1.41687	-1.31753	-0.0339677	1.36878	1.69702	0.995629	-0.903623	-1.80631
ENSG00000131148	-1.34065	-0.0249613	0.958244	0.741848	0.106588	-0.243941	-0.197122	-1.58605	-0.365817	1.63018	1.55276	1.05325	-0.502346	-1.78198
ENSG00000131236	-0.526224	0.220306	0.585243	0.939523	-0.300723	-1.10721	0.18909	-2.07114	0.716919	1.80432	1.13563	0.499573	-0.739941	-1.34536
ENSG00000131269	0.100901	-0.391067	-0.0819533	0.47443	-0.00393033	-0.391068	0.292689	-1.91071	-1.21756	1.19193	1.65808	-0.128338	-0.218983	0.625581
ENSG00000131351	0.0450957	-0.965977	-0.674153	1.78379	0.804107	-0.511369	-0.481499	-0.761031	0.153779	0.780776	0.418793	0.887606	0.014836	-1.49476
ENSG00000131373	-0.268124	-0.329364	0.422097	0.777141	0.609388	-0.958948	-0.252192	-1.10109	-0.74849	1.20461	1.38509	1.06495	-0.44306	-1.36201
ENSG00000131381	-0.997581	-0.409718	0.24975	1.51355	-0.152856	0.0967953	-0.29994	-1.44535	-0.908873	0.433506	2.09752	0.747729	0.0194637	-0.943993
ENSG00000131437	-0.694752	0.167367	0.262008	0.580137	0.55195	-0.397761	-0.468953	-1.01187	-0.645663	0.352917	1.66352	0.509582	-0.54977	-0.318719
ENSG00000131446	-0.662091	-0.526936	0.167139	0.426193	0.544756	0.0292983	0.0216433	-1.39062	-0.662873	0.621207	1.43441	0.724697	0.32865	-1.05547
ENSG00000131462	-0.948638	-0.199472	0.511435	0.895615	0.0137043	0.0886663	-0.361309	-1.59281	-0.105455	2.0391	1.47811	0.855855	-1.11711	-1.55769
ENSG00000131467	0.0520293	0.128719	-0.42856	0.979819	0.110806	0.139809	-0.982621	-0.930171	-0.749639	1.2868	2.12614	1.14392	-0.605094	-2.27196
ENSG00000131469	-0.609148	-0.0154863	1.92036	0.384645	-0.227495	-0.31495	-1.13792	-1.96263	-0.197634	0.497663	2.33588	0.572506	-0.409405	-0.836385
ENSG00000131470	-0.459189	-0.336751	0.203409	0.619558	0.477689	-0.511167	0.00645433	-1.19829	-0.794507	0.815947	1.80641	1.10015	-0.447645	-1.28206
ENSG00000131495	0.058968	-0.360377	0.040948	0.874577	0.340962	-0.106948	-0.84813	-1.10342	-1.23857	1.42808	1.59566	1.39407	-0.837247	-1.23857
ENSG00000131503	-0.575688	0.496379	1.12513	0.742992	0.285592	-0.948626	-1.12578	-1.02423	0.591532	1.62642	0.892445	0.383648	-1.04574	-1.42407
ENSG00000131584	-0.483606	-0.554637	0.841	0.0879943	0.0562237	-0.487964	0.540987	-1.4832	0.279558	1.11864	1.12051	0.0596843	-1.01696	-0.0782357
ENSG00000131591	-1.124	-0.202129	0.832051	1.01784	-0.370081	-0.101146	-0.0525283	-0.224967	0.006084	0.027597	1.03794	0.58034	-0.299346	-1.12765
ENSG00000131697	-0.572937	0.318376	0.00721833	1.53849	0.877584	-0.700601	-1.46813	-0.659188	0.406279	-0.624068	1.44913	1.21247	-0.393019	-1.3916
ENSG00000131732	0.236977	-0.821881	-0.143416	1.34318	0.247191	-0.48076	-0.381296	-0.726264	-0.0972417	0.696102	1.9726	0.822325	-1.08308	-1.58444
ENSG00000131748	-0.693005	-0.772636	0.347489	0.90418	0.685251	-0.130871	-0.340408	-1.59266	-0.481925	0.659132	2.37105	0.640824	-0.195547	-1.40087
ENSG00000131773	-1.03722	-0.26969	0.0638543	-0.052248	0.625503	0.163404	0.506395	-0.335689	-1.29915	0.954711	1.29526	0.653498	-1.0681	-0.200534
ENSG00000131781	-1.02638	-0.413055	0.747054	0.73973	0.853429	-0.708823	-0.191957	-0.960186	0.0383943	0.173551	1.18839	0.150554	0.138431	-0.729135
ENSG00000131791	-1.19167	-0.144895	0.364325	1.22448	0.101042	0.0855747	-0.438861	-2.62098	0.23347	1.74604	1.43458	0.695025	-0.292732	-1.19542
ENSG00000131944	0.626444	-0.00274033	-0.0420003	1.32166	-0.368945	0.199305	-1.73373	-0.465902	-0.505164	1.24701	1.25692	0.131352	-0.601057	-1.06315
ENSG00000132005	-1.60226	-0.578614	1.7815	0.991387	0.304437	-0.413007	-0.483444	-1.37776	-0.846889	1.99126	0.823261	-0.189263	0.475797	-0.876403
ENSG00000132024	-0.597575	0.003623	-0.0857983	0.401598	0.672632	-0.230616	-0.163864	-1.11768	-0.385273	-0.0190687	2.12399	0.40377	-0.350153	-0.655583
ENSG00000132141	-0.409249	-0.14324	0.796676	0.940321	-0.361549	-0.509444	-0.313515	-0.855698	0.0600583	1.56	2.38772	0.69163	-1.39218	-2.45153
ENSG00000132196	0.402129	-0.448553	-0.047229	1.08053	-0.325978	-0.836271	0.17538	-0.635284	-0.0988043	1.18824	1.40511	-0.0522167	-1.40281	-0.404235
ENSG00000132254	-0.296608	-0.428747	0.317656	1.14211	-0.376077	-0.090728	-0.267605	-1.11467	0.281253	1.62155	1.13146	0.097543	-0.812587	-1.20456
ENSG00000132286	0.0290513	-0.256168	-0.315718	1.38037	0.207627	-0.759989	-0.285173	-1.12078	-0.581537	0.58202	1.35374	1.28712	-0.255227	-1.26533
ENSG00000132300	-1.07715	0.0611497	0.429317	1.40829	-0.448457	-0.355354	-0.0177987	-1.59406	-0.603918	0.829267	2.20366	0.615293	-0.639987	-0.810262
ENSG00000132326	-0.648584	-0.863368	1.31558	1.2938	0.35797	-0.300209	-1.15519	-1.61819	-0.423681	1.06367	1.25467	0.782946	-0.738503	-0.320914
ENSG00000132382	-0.281048	0.0168913	0.447705	1.0821	-0.63099	-0.222597	-0.412062	-1.20727	-1.46132	1.00991	1.75441	0.777149	-0.031814	-0.841064
ENSG00000132383	-0.261854	-0.663511	0.707872	0.479356	0.108432	0.351331	-0.721628	-0.988317	-0.146408	1.62076	1.72558	0.458172	-1.08421	-1.58557
ENSG00000132405	-0.016053	0.144576	0.895042	0.990582	-0.10125	-1.15711	-0.755787	-2.02147	0.0884393	1.54484	2.11593	0.742377	-0.910733	-1.55937
ENSG00000132406	-0.890837	-0.341283	0.932017	1.52594	-0.375456	-0.395457	-0.454926	-1.29612	-0.19751	2.32214	2.58299	0.106435	-1.31912	-2.19881
ENSG00000132423	0.030017	-0.322773	0.446531	0.220307	0.649457	-0.331212	-0.692327	-0.450441	-0.450441	-0.777386	1.94881	1.32349	-1.27875	-0.315286
ENSG00000132424	-0.834045	0.221007	0.603474	0.817393	0.246821	-0.633027	-0.421625	-0.803772	0.820733	2.17886	1.90087	-0.104265	-1.72797	-2.26445
ENSG00000132432	-0.90311	0.270336	0.697933	1.03495	0.0107223	-0.757538	-0.353296	-2.15065	-0.718974	1.71365	2.15056	1.13929	-0.689973	-1.44389
ENSG00000132466	-0.47083	-0.475918	1.05532	0.706104	-0.284291	-0.143888	-0.386497	-2.20615	-0.154338	1.51256	1.65255	0.609489	0.069029	-1.48313
ENSG00000132470	0.0934807	-0.103366	-0.0631873	0.381813	-0.170256	-0.731179	0.592697	-0.501002	-1.46446	0.170631	0.89555	1.25265	-0.815824	0.462455
ENSG00000132530	0.618519	-1.0275	-0.0460247	0.701833	-0.122055	-0.093051	-0.031716	1.26171	-1.41828	0.256072	1.49732	0.487122	-0.242828	-1.84112
ENSG00000132541	-0.436057	0.226187	0.412725	1.07313	0.06761	-0.0792433	-1.26436	-0.255412	0.642295	1.62033	1.01166	0.391794	-1.25399	-2.15668
ENSG00000132549	-0.373997	-0.0367967	0.461474	1.06673	0.0321937	-0.383948	-0.76566	-1.52566	-0.690483	1.09091	2.67219	0.811212	-0.928405	-1.42977
ENSG00000132581	0.314555	-0.518051	-0.640807	1.38947	-0.234391	0.000762667	-0.311539	-1.21661	-0.423426	1.37423	2.43644	0.520834	-1.32611	-1.36537
ENSG00000132600	-0.419135	-0.112973	0.424209	0.247331	0.0735107	-0.219564	0.00662033	-0.715659	0.131368	1.41025	1.42242	-0.01293	-1.04409	-1.19136
ENSG00000132612	0.111677	-0.625785	0.360887	0.651762	0.0673623	-0.275724	-0.290183	-0.809498	-0.805198	0.881993	1.43478	1.34253	-0.689847	-1.35475
ENSG00000132623	-0.2409	-0.0543613	0.614084	0.794873	-0.458343	-0.324672	-0.330679	-0.991301	-0.991301	-0.394047	2.10336	0.926227	-0.123735	-0.5292
ENSG00000132635	-0.163387	-0.587091	0.091868	1.05162	0.473287	-0.104785	-0.761508	-1.7437	-0.365309	0.964353	2.01628	0.87118	-0.596358	-1.14644
ENSG00000132661	-2.11333	0.474349	1.02736	1.02154	0.280692	-0.406928	-0.283679	-1.98107	-0.146614	1.75651	1.52202	1.12537	-0.782883	-1.49332
ENSG00000132670	-0.366601	0.0699613	0.0898253	0.664502	0.0756087	-0.586184	0.0528877	-0.384761	0.194662	1.34033	1.18296	0.407842	-0.725312	-2.01571
ENSG00000132676	-0.500811	-0.0953453	0.892252	1.68193	0.061515	-1.06819	-0.971349	-2.75095	0.316424	2.62874	2.77932	0.235235	-1.28613	-1.92264
ENSG00000132680	-1.18975	-0.191173	0.68809	0.87323	-0.765426	-0.235681	0.820707	-1.9377	-1.9377	1.65161	2.17853	0.91633	-0.273463	-0.597617
ENSG00000132694	-0.127772	-0.104072	0.575739	0.552355	-0.225882	-0.389423	-0.280949	-1.91875	-0.146041	1.3379	2.15774	0.139179	-0.785016	-0.785016
ENSG00000132792	-0.546626	0.59358	-0.127841	0.711187	0.0851873	-0.366961	-0.348526	-1.05327	-0.591164	0.192628	1.44893	0.879769	-0.054685	-0.822215
